trade_id,timestamp_ns,symbol,side,quantity,price,venue,strategy,account,status
INT_004107,1700000004107000000,MA,Sell,7836,338.61,NASDAQ,mean_revert,ACC013,active
INT_004108,1700000004108000000,AAPL,Sell,9204,324.28,NYSE,pairs,ACC011,active
INT_004109,1700000004109000000,MSFT,Buy,9957,277.19,NASDAQ,pairs,ACC012,active
INT_004110,1700000004110000000,MA,Buy,2519,307.66,NASDAQ,mean_revert,ACC004,active
INT_004111,1700000004111000000,BAC,Buy,5565,142.7,NYSE,pairs,ACC009,active
INT_004112,1700000004112000000,KO,Buy,8529,391.7,NYSE,market_neutral,ACC011,active
INT_004113,1700000004113000000,HD,Sell,4468,247.99,NASDAQ,mean_revert,ACC013,active
INT_004114,1700000004114000000,V,Buy,7897,58.43,NASDAQ,mean_revert,ACC020,active
INT_004115,1700000004115000000,GS,Buy,5022,150.19,NASDAQ,market_neutral,ACC016,active
INT_004116,1700000004116000000,PG,Buy,5519,436.92,NYSE,momentum,ACC001,active
INT_004117,1700000004117000000,HD,Sell,890,269.09,NYSE,mean_revert,ACC004,active
INT_004118,1700000004118000000,MA,Buy,5907,317.18,NASDAQ,stat_arb,ACC002,active
INT_004119,1700000004119000000,GOOG,Buy,2026,477.39,NASDAQ,pairs,ACC015,active
INT_004120,1700000004120000000,JPM,Sell,4316,158.18,NYSE,mean_revert,ACC018,active
INT_004121,1700000004121000000,PG,Buy,2843,208.58,NASDAQ,pairs,ACC017,active
INT_004122,1700000004122000000,V,Sell,4180,96.74,NASDAQ,mean_revert,ACC016,active
INT_004123,1700000004123000000,BAC,Buy,6457,290.29,NASDAQ,pairs,ACC007,active
INT_004124,1700000004124000000,KO,Sell,2494,157.0,NYSE,market_neutral,ACC012,active
INT_004125,1700000004125000000,MA,Sell,9065,57.94,NASDAQ,pairs,ACC020,active
INT_004126,1700000004126000000,BAC,Sell,5943,467.58,NYSE,pairs,ACC013,active
INT_004127,1700000004127000000,GOOG,Buy,8708,398.04,NASDAQ,stat_arb,ACC007,active
INT_004128,1700000004128000000,JNJ,Buy,3914,146.03,NASDAQ,pairs,ACC001,active
INT_004129,1700000004129000000,BAC,Buy,7628,95.79,NASDAQ,market_neutral,ACC015,active
INT_004130,1700000004130000000,AMZN,Sell,8082,351.25,NASDAQ,momentum,ACC010,active
INT_004131,1700000004131000000,AMZN,Sell,5242,307.36,NYSE,market_neutral,ACC007,active
INT_004132,1700000004132000000,PG,Sell,6118,371.25,NASDAQ,stat_arb,ACC004,active
INT_004133,1700000004133000000,WMT,Buy,3138,323.82,NASDAQ,stat_arb,ACC001,active
INT_004134,1700000004134000000,MSFT,Sell,5710,327.1,NYSE,stat_arb,ACC004,active
INT_004135,1700000004135000000,WMT,Buy,6288,257.01,NASDAQ,market_neutral,ACC002,active
INT_004136,1700000004136000000,PG,Sell,9797,130.14,NASDAQ,mean_revert,ACC004,active
INT_004137,1700000004137000000,UNH,Buy,1809,387.17,NASDAQ,market_neutral,ACC008,active
INT_004138,1700000004138000000,CVX,Sell,7303,230.81,NYSE,mean_revert,ACC007,active
INT_004139,1700000004139000000,JNJ,Sell,3944,215.61,NASDAQ,market_neutral,ACC020,active
INT_004140,1700000004140000000,JNJ,Buy,8022,76.01,NYSE,momentum,ACC018,active
INT_004141,1700000004141000000,CVX,Buy,4435,400.59,NYSE,momentum,ACC012,active
INT_004142,1700000004142000000,AMZN,Buy,129,83.48,NYSE,stat_arb,ACC020,active
INT_004143,1700000004143000000,WMT,Sell,2712,271.62,NASDAQ,market_neutral,ACC008,active
INT_004144,1700000004144000000,JNJ,Sell,3696,191.14,NASDAQ,pairs,ACC003,active
INT_004145,1700000004145000000,GS,Buy,3221,366.62,NYSE,stat_arb,ACC015,active
INT_004146,1700000004146000000,JPM,Sell,7169,429.57,NYSE,pairs,ACC001,active
INT_004147,1700000004147000000,XOM,Buy,5624,131.66,NASDAQ,momentum,ACC016,active
INT_004148,1700000004148000000,HD,Sell,1129,113.67,NASDAQ,pairs,ACC019,active
INT_004149,1700000004149000000,AMZN,Buy,2078,352.5,NYSE,momentum,ACC003,active
INT_004150,1700000004150000000,GS,Buy,5290,440.03,NASDAQ,stat_arb,ACC004,active
INT_004151,1700000004151000000,HD,Sell,8964,305.42,NYSE,mean_revert,ACC020,active
INT_004152,1700000004152000000,BAC,Sell,5227,253.18,NASDAQ,mean_revert,ACC013,active
INT_004153,1700000004153000000,MA,Buy,2973,218.65,NASDAQ,mean_revert,ACC010,active
INT_004154,1700000004154000000,MSFT,Buy,8542,93.9,NASDAQ,stat_arb,ACC007,active
INT_004155,1700000004155000000,UNH,Sell,3083,280.04,NYSE,mean_revert,ACC005,active
INT_004156,1700000004156000000,GOOG,Buy,9064,421.49,NYSE,market_neutral,ACC007,active
INT_004157,1700000004157000000,WMT,Sell,8414,185.41,NYSE,market_neutral,ACC009,active
INT_004158,1700000004158000000,PG,Buy,4272,221.9,NYSE,momentum,ACC001,active
INT_004159,1700000004159000000,MSFT,Sell,8566,159.72,NYSE,mean_revert,ACC009,active
INT_004160,1700000004160000000,GOOG,Buy,1833,133.06,NYSE,market_neutral,ACC007,active
INT_004161,1700000004161000000,UNH,Buy,3214,50.73,NASDAQ,pairs,ACC010,active
INT_004162,1700000004162000000,WMT,Sell,767,379.54,NYSE,pairs,ACC016,active
INT_004163,1700000004163000000,JNJ,Buy,8914,156.76,NASDAQ,pairs,ACC005,active
INT_004164,1700000004164000000,KO,Sell,52,267.43,NASDAQ,stat_arb,ACC014,active
INT_004165,1700000004165000000,META,Buy,8185,116.28,NASDAQ,market_neutral,ACC017,active
INT_004166,1700000004166000000,XOM,Sell,9200,72.2,NASDAQ,stat_arb,ACC017,active
INT_004167,1700000004167000000,UNH,Buy,742,151.78,NYSE,pairs,ACC010,active
INT_004168,1700000004168000000,V,Sell,4215,326.64,NASDAQ,mean_revert,ACC004,active
INT_004169,1700000004169000000,HD,Buy,6584,66.65,NYSE,market_neutral,ACC001,active
INT_004170,1700000004170000000,UNH,Sell,9334,64.94,NASDAQ,stat_arb,ACC008,active
INT_004171,1700000004171000000,BAC,Buy,5519,416.46,NYSE,market_neutral,ACC015,active
INT_004172,1700000004172000000,GOOG,Buy,9059,81.12,NASDAQ,market_neutral,ACC019,active
INT_004173,1700000004173000000,AMZN,Buy,6516,497.06,NYSE,market_neutral,ACC013,active
INT_004174,1700000004174000000,WMT,Buy,7585,174.77,NYSE,mean_revert,ACC008,active
INT_004175,1700000004175000000,MSFT,Buy,6530,377.88,NASDAQ,momentum,ACC013,active
INT_004176,1700000004176000000,AAPL,Buy,2864,100.89,NYSE,market_neutral,ACC017,active
INT_004177,1700000004177000000,WMT,Sell,4537,281.48,NYSE,market_neutral,ACC008,active
INT_004178,1700000004178000000,NVDA,Sell,8943,153.86,NASDAQ,momentum,ACC020,active
INT_004179,1700000004179000000,MSFT,Buy,6698,212.94,NYSE,mean_revert,ACC003,active
INT_004180,1700000004180000000,PG,Sell,5548,463.22,NASDAQ,market_neutral,ACC007,active
INT_004181,1700000004181000000,MA,Buy,435,444.24,NYSE,mean_revert,ACC002,active
INT_004182,1700000004182000000,MSFT,Buy,8907,160.04,NYSE,market_neutral,ACC011,active
INT_004183,1700000004183000000,MA,Sell,9287,310.18,NYSE,mean_revert,ACC020,active
INT_004184,1700000004184000000,WMT,Buy,8083,468.03,NYSE,pairs,ACC001,active
INT_004185,1700000004185000000,NVDA,Buy,5669,234.86,NASDAQ,stat_arb,ACC019,active
INT_004186,1700000004186000000,BAC,Buy,2132,164.14,NASDAQ,stat_arb,ACC011,active
INT_004187,1700000004187000000,MSFT,Sell,4161,293.39,NYSE,market_neutral,ACC019,active
INT_004188,1700000004188000000,V,Buy,3926,251.7,NASDAQ,stat_arb,ACC018,active
INT_004189,1700000004189000000,WMT,Sell,7505,259.15,NASDAQ,stat_arb,ACC001,active
INT_004190,1700000004190000000,UNH,Sell,3687,189.57,NASDAQ,momentum,ACC003,active
INT_004191,1700000004191000000,PG,Buy,740,152.44,NYSE,mean_revert,ACC019,active
INT_004192,1700000004192000000,JNJ,Sell,5471,460.58,NASDAQ,mean_revert,ACC011,active
INT_004193,1700000004193000000,AMZN,Buy,4961,294.28,NYSE,market_neutral,ACC010,active
INT_004194,1700000004194000000,WMT,Buy,1928,293.63,NASDAQ,pairs,ACC001,active
INT_004195,1700000004195000000,V,Sell,2667,267.64,NASDAQ,market_neutral,ACC019,active
INT_004196,1700000004196000000,MA,Sell,7830,236.1,NYSE,stat_arb,ACC004,active
INT_004197,1700000004197000000,GOOG,Sell,9449,262.7,NASDAQ,pairs,ACC012,active
INT_004198,1700000004198000000,BAC,Sell,6863,203.64,NYSE,market_neutral,ACC019,active
INT_004199,1700000004199000000,WMT,Buy,2736,224.33,NYSE,mean_revert,ACC017,active
INT_004200,1700000004200000000,V,Sell,415,391.2,NYSE,market_neutral,ACC017,active
INT_004201,1700000004201000000,GS,Sell,8667,436.22,NASDAQ,stat_arb,ACC014,active
INT_004202,1700000004202000000,UNH,Buy,6690,80.46,NYSE,pairs,ACC018,active
INT_004203,1700000004203000000,PG,Buy,7265,447.42,NASDAQ,pairs,ACC020,active
INT_004204,1700000004204000000,MA,Sell,679,390.59,NYSE,market_neutral,ACC019,active
INT_004205,1700000004205000000,JNJ,Buy,6174,150.27,NASDAQ,market_neutral,ACC006,active
INT_004206,1700000004206000000,WMT,Buy,1409,74.83,NASDAQ,momentum,ACC012,active
INT_004207,1700000004207000000,AMZN,Buy,9085,318.68,NYSE,momentum,ACC002,active
INT_004208,1700000004208000000,JNJ,Buy,4719,140.77,NYSE,momentum,ACC008,active
INT_004209,1700000004209000000,GOOG,Buy,3543,327.55,NYSE,mean_revert,ACC009,active
INT_004210,1700000004210000000,UNH,Buy,6582,416.48,NYSE,pairs,ACC019,active
INT_004211,1700000004211000000,GS,Buy,47,229.47,NASDAQ,momentum,ACC007,active
INT_004212,1700000004212000000,V,Sell,8819,445.98,NASDAQ,momentum,ACC020,active
INT_004213,1700000004213000000,BAC,Buy,2247,277.63,NYSE,pairs,ACC002,active
INT_004214,1700000004214000000,GOOG,Sell,4350,164.21,NASDAQ,mean_revert,ACC018,active
INT_004215,1700000004215000000,PG,Sell,4030,97.99,NYSE,mean_revert,ACC006,active
INT_004216,1700000004216000000,MA,Sell,5105,457.03,NYSE,mean_revert,ACC008,active
INT_004217,1700000004217000000,WMT,Sell,4969,486.78,NASDAQ,mean_revert,ACC001,active
INT_004218,1700000004218000000,PG,Sell,9031,288.52,NASDAQ,market_neutral,ACC013,active
INT_004219,1700000004219000000,AAPL,Buy,698,152.91,NYSE,momentum,ACC004,active
INT_004220,1700000004220000000,JPM,Buy,7883,65.38,NYSE,market_neutral,ACC011,active
INT_004221,1700000004221000000,CVX,Sell,6804,465.13,NYSE,market_neutral,ACC016,active
INT_004222,1700000004222000000,HD,Sell,2622,463.86,NASDAQ,momentum,ACC003,active
INT_004223,1700000004223000000,GS,Buy,5084,305.32,NASDAQ,momentum,ACC019,active
INT_004224,1700000004224000000,AMZN,Sell,9470,226.54,NASDAQ,stat_arb,ACC014,active
INT_004225,1700000004225000000,AAPL,Buy,3199,392.11,NYSE,pairs,ACC001,active
INT_004226,1700000004226000000,AAPL,Sell,1297,365.71,NYSE,market_neutral,ACC016,active
INT_004227,1700000004227000000,BAC,Sell,1309,117.53,NYSE,momentum,ACC006,active
INT_004228,1700000004228000000,AAPL,Buy,8023,212.38,NASDAQ,mean_revert,ACC003,active
INT_004229,1700000004229000000,UNH,Sell,8690,274.23,NYSE,stat_arb,ACC002,active
INT_004230,1700000004230000000,GS,Sell,6810,109.22,NASDAQ,mean_revert,ACC001,active
INT_004231,1700000004231000000,AMZN,Sell,2813,232.59,NASDAQ,mean_revert,ACC009,active
INT_004232,1700000004232000000,META,Buy,3775,440.47,NASDAQ,stat_arb,ACC016,active
INT_004233,1700000004233000000,CVX,Sell,4799,380.73,NYSE,momentum,ACC001,active
INT_004234,1700000004234000000,HD,Sell,8327,478.56,NYSE,momentum,ACC018,active
INT_004235,1700000004235000000,NVDA,Sell,8773,368.25,NYSE,pairs,ACC002,active
INT_004236,1700000004236000000,MSFT,Sell,5508,250.45,NYSE,momentum,ACC005,active
INT_004237,1700000004237000000,UNH,Sell,1246,170.55,NASDAQ,market_neutral,ACC004,active
INT_004238,1700000004238000000,KO,Sell,124,93.04,NYSE,stat_arb,ACC019,active
INT_004239,1700000004239000000,JNJ,Sell,9992,491.55,NASDAQ,momentum,ACC001,active
INT_004240,1700000004240000000,KO,Buy,5750,83.13,NYSE,stat_arb,ACC004,active
INT_004241,1700000004241000000,CVX,Buy,9016,375.72,NASDAQ,momentum,ACC008,active
INT_004242,1700000004242000000,JPM,Buy,9268,252.48,NYSE,mean_revert,ACC019,active
INT_004243,1700000004243000000,NVDA,Sell,9602,203.21,NYSE,market_neutral,ACC004,active
INT_004244,1700000004244000000,V,Sell,5297,414.75,NYSE,pairs,ACC007,active
INT_004245,1700000004245000000,KO,Sell,1374,177.09,NYSE,stat_arb,ACC015,active
INT_004246,1700000004246000000,V,Sell,4969,363.2,NYSE,mean_revert,ACC006,active
INT_004247,1700000004247000000,BAC,Sell,3913,312.27,NYSE,pairs,ACC005,active
INT_004248,1700000004248000000,MA,Buy,8482,466.55,NYSE,stat_arb,ACC006,active
INT_004249,1700000004249000000,BAC,Sell,7375,156.04,NASDAQ,pairs,ACC016,active
INT_004250,1700000004250000000,META,Sell,4877,136.07,NASDAQ,momentum,ACC011,active
INT_004251,1700000004251000000,BAC,Sell,8511,272.93,NASDAQ,mean_revert,ACC016,active
INT_004252,1700000004252000000,AMZN,Sell,6663,388.71,NASDAQ,momentum,ACC017,active
INT_004253,1700000004253000000,GOOG,Buy,9371,71.09,NYSE,mean_revert,ACC018,active
INT_004254,1700000004254000000,AAPL,Sell,2063,181.86,NASDAQ,stat_arb,ACC001,active
INT_004255,1700000004255000000,GOOG,Sell,165,320.63,NASDAQ,mean_revert,ACC016,active
INT_004256,1700000004256000000,JPM,Sell,6812,107.35,NYSE,pairs,ACC013,active
INT_004257,1700000004257000000,TSLA,Buy,6006,167.76,NYSE,stat_arb,ACC008,active
INT_004258,1700000004258000000,JNJ,Buy,879,317.94,NYSE,mean_revert,ACC002,active
INT_004259,1700000004259000000,AMZN,Sell,2439,260.04,NYSE,stat_arb,ACC015,active
INT_004260,1700000004260000000,META,Buy,6498,189.83,NYSE,mean_revert,ACC016,active
INT_004261,1700000004261000000,V,Sell,9374,486.35,NYSE,stat_arb,ACC003,active
INT_004262,1700000004262000000,XOM,Sell,2072,463.28,NYSE,momentum,ACC011,active
INT_004263,1700000004263000000,KO,Sell,7356,410.51,NYSE,momentum,ACC019,active
INT_004264,1700000004264000000,CVX,Buy,5302,327.41,NASDAQ,pairs,ACC016,active
INT_004265,1700000004265000000,MSFT,Sell,4092,438.37,NYSE,momentum,ACC006,active
INT_004266,1700000004266000000,JNJ,Buy,4944,259.24,NYSE,pairs,ACC011,active
INT_004267,1700000004267000000,AAPL,Buy,3332,114.46,NYSE,market_neutral,ACC002,active
INT_004268,1700000004268000000,GOOG,Sell,4935,429.09,NASDAQ,stat_arb,ACC010,active
INT_004269,1700000004269000000,BAC,Buy,7409,276.46,NYSE,mean_revert,ACC011,active
INT_004270,1700000004270000000,GS,Buy,4665,129.22,NYSE,stat_arb,ACC013,active
INT_004271,1700000004271000000,KO,Sell,9818,114.62,NYSE,pairs,ACC015,active
INT_004272,1700000004272000000,MA,Sell,9363,151.09,NYSE,mean_revert,ACC008,active
INT_004273,1700000004273000000,HD,Sell,9635,58.65,NASDAQ,momentum,ACC019,active
INT_004274,1700000004274000000,META,Sell,2869,281.02,NYSE,mean_revert,ACC015,active
INT_004275,1700000004275000000,NVDA,Buy,8381,94.37,NYSE,momentum,ACC001,active
INT_004276,1700000004276000000,PG,Buy,4552,203.17,NYSE,stat_arb,ACC006,active
INT_004277,1700000004277000000,JPM,Sell,5092,95.66,NYSE,momentum,ACC010,active
INT_004278,1700000004278000000,PG,Sell,364,335.09,NASDAQ,momentum,ACC015,active
INT_004279,1700000004279000000,META,Buy,3970,153.57,NYSE,mean_revert,ACC003,active
INT_004280,1700000004280000000,UNH,Buy,2066,161.84,NYSE,mean_revert,ACC004,active
INT_004281,1700000004281000000,AAPL,Sell,1480,214.54,NASDAQ,mean_revert,ACC018,active
INT_004282,1700000004282000000,PG,Buy,9639,480.21,NASDAQ,stat_arb,ACC009,active
INT_004283,1700000004283000000,TSLA,Buy,4911,475.84,NASDAQ,mean_revert,ACC003,active
INT_004284,1700000004284000000,MSFT,Buy,6093,415.86,NYSE,momentum,ACC011,active
INT_004285,1700000004285000000,JPM,Buy,7977,396.81,NYSE,market_neutral,ACC003,active
INT_004286,1700000004286000000,JPM,Sell,359,207.18,NYSE,mean_revert,ACC020,active
INT_004287,1700000004287000000,GS,Buy,7717,99.53,NASDAQ,mean_revert,ACC012,active
INT_004288,1700000004288000000,PG,Buy,6437,244.51,NYSE,momentum,ACC017,active
INT_004289,1700000004289000000,TSLA,Sell,6720,160.71,NASDAQ,stat_arb,ACC014,active
INT_004290,1700000004290000000,TSLA,Buy,8799,345.71,NASDAQ,momentum,ACC011,active
INT_004291,1700000004291000000,TSLA,Buy,22,256.19,NYSE,mean_revert,ACC002,active
INT_004292,1700000004292000000,BAC,Buy,906,191.48,NASDAQ,market_neutral,ACC012,active
INT_004293,1700000004293000000,JNJ,Sell,7556,444.77,NASDAQ,momentum,ACC007,active
INT_004294,1700000004294000000,JNJ,Buy,8286,68.91,NYSE,stat_arb,ACC002,active
INT_004295,1700000004295000000,MSFT,Sell,6851,379.73,NYSE,momentum,ACC020,active
INT_004296,1700000004296000000,TSLA,Sell,8422,286.0,NYSE,market_neutral,ACC020,active
INT_004297,1700000004297000000,NVDA,Buy,4614,409.66,NASDAQ,stat_arb,ACC013,active
INT_004298,1700000004298000000,JPM,Buy,6688,485.1,NASDAQ,market_neutral,ACC012,active
INT_004299,1700000004299000000,MSFT,Sell,6898,468.93,NYSE,mean_revert,ACC002,active
INT_004300,1700000004300000000,HD,Sell,5483,496.97,NYSE,pairs,ACC016,active
INT_004301,1700000004301000000,META,Buy,207,265.63,NYSE,pairs,ACC006,active
INT_004302,1700000004302000000,AAPL,Buy,4767,251.34,NYSE,pairs,ACC007,active
INT_004303,1700000004303000000,MA,Sell,4642,57.98,NYSE,stat_arb,ACC018,active
INT_004304,1700000004304000000,JPM,Buy,6569,321.65,NASDAQ,stat_arb,ACC009,active
INT_004305,1700000004305000000,MA,Sell,9964,296.88,NASDAQ,pairs,ACC003,active
INT_004306,1700000004306000000,GS,Sell,7887,168.55,NYSE,pairs,ACC013,active
INT_004307,1700000004307000000,XOM,Sell,7373,217.66,NASDAQ,pairs,ACC004,active
INT_004308,1700000004308000000,MSFT,Sell,4996,209.45,NYSE,mean_revert,ACC020,active
INT_004309,1700000004309000000,MA,Sell,3405,498.61,NYSE,stat_arb,ACC017,active
INT_004310,1700000004310000000,GOOG,Sell,3442,314.86,NYSE,stat_arb,ACC002,active
INT_004311,1700000004311000000,TSLA,Sell,8681,425.7,NASDAQ,pairs,ACC011,active
INT_004312,1700000004312000000,NVDA,Buy,7705,366.58,NASDAQ,momentum,ACC001,active
INT_004313,1700000004313000000,NVDA,Buy,6211,272.81,NASDAQ,stat_arb,ACC019,active
INT_004314,1700000004314000000,META,Sell,1775,217.03,NASDAQ,momentum,ACC001,active
INT_004315,1700000004315000000,AMZN,Buy,4312,349.15,NYSE,mean_revert,ACC010,active
INT_004316,1700000004316000000,V,Sell,399,346.18,NASDAQ,mean_revert,ACC019,active
INT_004317,1700000004317000000,GOOG,Buy,9243,313.77,NYSE,market_neutral,ACC016,active
INT_004318,1700000004318000000,UNH,Sell,3891,284.19,NASDAQ,momentum,ACC010,active
INT_004319,1700000004319000000,UNH,Buy,6428,146.55,NYSE,mean_revert,ACC008,active
INT_004320,1700000004320000000,XOM,Buy,983,62.37,NYSE,mean_revert,ACC008,active
INT_004321,1700000004321000000,V,Buy,5043,328.31,NYSE,stat_arb,ACC016,active
INT_004322,1700000004322000000,GS,Buy,7180,496.22,NASDAQ,mean_revert,ACC009,active
INT_004323,1700000004323000000,JNJ,Sell,2510,280.39,NASDAQ,momentum,ACC012,active
INT_004324,1700000004324000000,AMZN,Sell,2578,115.37,NYSE,pairs,ACC011,active
INT_004325,1700000004325000000,UNH,Buy,78,124.67,NYSE,stat_arb,ACC005,active
INT_004326,1700000004326000000,JPM,Sell,648,217.53,NASDAQ,pairs,ACC004,active
INT_004327,1700000004327000000,META,Sell,1301,346.68,NYSE,mean_revert,ACC004,active
INT_004328,1700000004328000000,XOM,Buy,8314,447.15,NYSE,mean_revert,ACC003,active
INT_004329,1700000004329000000,JNJ,Sell,7077,69.55,NYSE,momentum,ACC007,active
INT_004330,1700000004330000000,HD,Buy,8002,287.24,NASDAQ,mean_revert,ACC016,active
INT_004331,1700000004331000000,KO,Buy,9573,300.59,NYSE,pairs,ACC003,active
INT_004332,1700000004332000000,V,Buy,7770,225.91,NASDAQ,market_neutral,ACC010,active
INT_004333,1700000004333000000,BAC,Sell,2554,56.67,NYSE,mean_revert,ACC018,active
INT_004334,1700000004334000000,TSLA,Sell,8803,294.9,NASDAQ,momentum,ACC003,active
INT_004335,1700000004335000000,JPM,Sell,3855,257.91,NASDAQ,mean_revert,ACC002,active
INT_004336,1700000004336000000,JPM,Buy,1810,461.03,NYSE,momentum,ACC013,active
INT_004337,1700000004337000000,UNH,Buy,4328,404.59,NYSE,market_neutral,ACC014,active
INT_004338,1700000004338000000,AAPL,Sell,1407,61.03,NASDAQ,stat_arb,ACC017,active
INT_004339,1700000004339000000,HD,Buy,1680,416.56,NYSE,mean_revert,ACC013,active
INT_004340,1700000004340000000,KO,Buy,4987,376.83,NASDAQ,market_neutral,ACC018,active
INT_004341,1700000004341000000,NVDA,Sell,1048,485.97,NYSE,mean_revert,ACC003,active
INT_004342,1700000004342000000,GS,Buy,3254,390.03,NYSE,stat_arb,ACC018,active
INT_004343,1700000004343000000,AMZN,Sell,169,476.95,NASDAQ,stat_arb,ACC008,active
INT_004344,1700000004344000000,META,Sell,1907,250.22,NYSE,mean_revert,ACC010,active
INT_004345,1700000004345000000,WMT,Buy,8240,212.52,NYSE,market_neutral,ACC009,active
INT_004346,1700000004346000000,GOOG,Sell,7435,95.04,NASDAQ,market_neutral,ACC007,active
INT_004347,1700000004347000000,MSFT,Buy,3252,97.05,NASDAQ,pairs,ACC009,active
INT_004348,1700000004348000000,V,Sell,2060,475.86,NYSE,pairs,ACC011,active
INT_004349,1700000004349000000,PG,Sell,905,254.75,NASDAQ,stat_arb,ACC008,active
INT_004350,1700000004350000000,NVDA,Sell,4360,166.22,NASDAQ,stat_arb,ACC020,active
INT_004351,1700000004351000000,JPM,Buy,9978,97.94,NYSE,pairs,ACC020,active
INT_004352,1700000004352000000,BAC,Buy,3054,417.12,NASDAQ,mean_revert,ACC003,active
INT_004353,1700000004353000000,AAPL,Sell,287,150.87,NASDAQ,pairs,ACC012,active
INT_004354,1700000004354000000,JPM,Buy,9128,70.46,NASDAQ,pairs,ACC008,active
INT_004355,1700000004355000000,MSFT,Buy,1340,62.04,NASDAQ,mean_revert,ACC010,active
INT_004356,1700000004356000000,JNJ,Buy,2725,194.95,NASDAQ,stat_arb,ACC013,active
